cluster,DS_PROD,QTD
3,IAAS-TCWIN-2VCPU-8VRAM-3A,101
3,SETUP LMS E LXP BY AFFEROLAB,101
3,SMS CORP TOTVS OPLS 1.0 TC,101
3,ADESAO P,100
3,SQL STD 2019 - MIDIA DIGITAL,100
3,SUPORTE AUTOSSERVICO,100
3,ADESAO ADMISSAO DIGITAL M,99
3,CDU LGT G. OBRAS/PROJET TRAD,99
3,GESTAO DE CAIXA PREMIUM,99
3,ID COR DEDICADO 51º AO 100º,98
3,SQLSVRST12ENGDVD,98
3,ADM DIG COM INT DE 51 A 100,97
3,CDU COLAB NEO  500 DOC,97
3,EXCED 5K TRANSAC STANDARD,97
3,IAAS-TCSQL-4VCPU-8VRAM-3A,97
3,PDV SUPERM LINHA WINTHOR CDU,97
3,SMS COLAB NEO  500 DOC,97
3,SMS LGT G. OBRAS/PROJET TRAD,97
3,ADC USUARIO - OP FINANCEIRAS,96
3,ATEND. CONTINUADO TOTVS - CONS,96
3,ATEND. CONTINUADO TOTVS CONS E,96
3,ATEND. CONTINUADO TOTVS COOR E,96
3,CDU CORP ENSINO MEDIO,96
3,CDU CORPORATIVO RB 2.4,96
3,GMV B2B 2.4M A 3.6M BY AGILE,96
3,MNT MOBILE BY NG 16A30 ID,96
3,PORTALB2B 2.4M - 3.6M BY AGILE,96
3,SAS PLANNING ADMIN ADICIONAL,96
3,SMS LGT G. PLANO DE SAUDE TRAD,96
3,BUSINESS AGILITY TRS - ATE 23M,95
3,EVOL.TECN.MANUT.ATIVO   TR/FUL,95
3,FEEDZ 4 MOD PACK 50 COL,95
3,GESTAO DE VAREJO COORPORATIVO,95
3,HORAS INSPECAO I WINTHOR,95
3,HORAS VIRADA WINTHOR,95
3,TOTVS COLETA ENTREGA EXCEDENTE,95
3,WFN FINANCING CORPORATE SMS,95
3,1004.5 CARD + PEDIDO BY ZF,94
3,BA SUST - ATE 23M,94
3,CES.DIR.PROT.MANUT.ATIV.TR/FUL,94
3,FEEDZ 1 MOD PACK 1000 COL,94
3,FEEDZ 1 MOD PACK 1000 COL EXC,94
3,FEEDZ 4 MOD PACK 25 COL EXCED,94
3,IAAS-DDADO-50GB-4KIOPS-MOD-M,94
3,IAAS-TCWIN-32VCPU-128VRAM-3A,94
3,SMS LGT5 FISCAL TRAD,94
3,SUP RADIO FREQUENCIA WT,94
3,TOTVS RH ATS PACK 35 POSICOES,94
3,TRANS DOC ELET TSS 10000ANO 24,94
3,CDU LGT5 FISCAL TRAD,93
3,FEE OUTROS CANAIS- ON DEMAND	,93
3,FEEDZ 1 MOD PACK 1000 COL UN,93
3,FS.WN01.Mnt,93
3,MENSALIDADE VTEX - ON DEMAND,93
3,ONGOING FEE B2C- ON DEMAND	,93
3,SMS LGT10 MNT DE ATIVOS TRAD,93
3,VOUCHER ANTECIPACAO ON DEMAND,93
3,APP TCRM ADESAO,92
3,CONSINCO TEF HOSPEDAGEM SMS,92
3,FEEDZ 4 MOD PACK 100 COL UN,92
3,FEEDZ 4 MOD PACK 25 COL,92
3,ID COR DEDICADO 101º AO 250º,92
3,TOTVS VAREJO DMS SMS 10 IDSá,92
3,ADESAO INTERA B.O PRIVATE,91
3,GESTAO JURIDICA BY LEGAL DESK,91
3,IAAS-TCWIN-4VCPU-32VRAM-3A,91
3,MIDIA SQL DVD STD 2008 USER,91
3,SETUP CONSINCO,91
3,SUPERMERCADO CLOUD 11-15 ID,91
3,SUPERMERCADO CLOUD 16-30 ID,91
3,SUPERMERCADO CLOUD 31-60,91
3,SUPERMERCADO CLOUD 61-120,91
3,TOTVS WMS SAAS 1-5 IDS,91
3,SMS TOTVS MES PACK 10 USUARIOS,90
3,SQLSRT8R2MV1CL,90
3,TOTVS INTERA DATASUL BO COMP,90
3,FLUIG ACIMA 5100 USUARIOS,89
3,IAAS-BANDA DE INTERNET-5MBPS-M,89
3,SMS LGT10 G.HOSPITALAR TRAD,89
3,SUP MODULO CRM WHINTOR,89
3,COMPRAS,88
3,CONSINCO CT-E POR CNPJ CDU,88
3,OP FINANCEIRAS CORPORATE,88
3,SUPERMERCADO CLOUD 1-10 ID,88
3,TOTVS INSIGHTS WMS PACK 5,88
3,ADC USU - ARRENDAMENTOS,87
3,APP MYFROTA - 1 A 100 VEIC,87
3,CDU LGT10 MNT DE ATIVOS TRAD,87
3,PLUG IN SMART E-SOCIAL	,87
3,ADESAO INTERA GOODDATA PRIME,86
3,APP MEU CHECKLIST EXEC 6 A 15,86
3,SMS TOTVS GEOSALES PARC TRAD,86
3,SQLSCART08R2MN,86
3,AHGORA IOT - EXCEDENTE,85
3,APP MYFROTA ADESAO,85
3,CDU CORP TOTVS SAUDE RB1.4,85
3,HORAS ACOMPANHAMENTO WINTHOR,85
3,VISITA TECNICA REMOTA,85
3,ADESAO APP MEU CHECKLIST	,84
3,AHGORA IOT EXCEDENTE,84
3,CDU CORPORATIVO RB 1.4,84
3,OPEDDTSVORAMVL,84
3,PRIME AMS GOLD DTS,84
3,ADC USU BASIC - ARRENDAMENTOS,83
3,CLDPRM 60 CONEX PORT PROT PRD,83
3,CLDPRM PROT HML ADC WIN SQL1-5,83
3,CLDPRM PROT STG APP HML 50GB,83
3,CLDPRM PROT STG SQL PRD 20GB,83
3,CUSTOMIZACAO,83
3,FEEDZ 3 MOD PACK 50 COL,83
3,FEEDZ 3 MOD PACK 50 COL EXCED,83
3,HORAS ABERTURA DE PROJETO,83
3,IAAS-TCLNX-16VCPU-64VRAM-3A,83
3,IAAS-TCLNX-1VCPU-2VRAM-3A,83
3,IAAS-TCSQL-16VCPU-32VRAM-3A,83
3,IAAS-TCSQL-8VCPU-16VRAM-3A,83
3,IAAS-TCWIN-16VCPU-32VRAM-3A,83
3,PRIME GOLD GESPLAN,83
3,SQL CAL 2019 DVC LIC RUNTIME,83
3,SQL SVR STD 2019 LIC - RUNTIME,83
3,TOTVS COLLAB 1º A 50º ID,83
3,A.R.  PROT. FULL E/C/BI 2O.AR,82
3,CDU CORP ADIC IMP.EXP,82
3,CDU TOTVS AUDITOR NFE 50000,82
3,PROG OPED DATASVR SQL MNT,82
3,SQLSRT8R2MN1CL,82
3,TOTVS VAREJO DMS CDU 10 IDSá,82
3,TRANS DOC ELETR TSS 500ANO 36M,82
3,PLATAFORMA TOTVS ANALYTICS - G,81
3,PRIME FLUIG DTS,81
3,SMS TOTVS SERIE3 SERVICOS TRAD,81
3,TOTVS CLOUD RM STANDARD,81
3,ACT TOTVS IP,80
3,ADD-ON DIP NO - ATE 5000  ALU,80
3,AHGORA FERIAS,80
3,FEEDZ 3 MOD PACK 500 COL,80
3,SUST HORA EXCEDENTE 100% - TIP,80
3,SUST HORA EXCEDENTE 150% - TIP,80
3,SUST HORA EXCEDENTE 200% - TIP,80
3,TPF PACK 5750 DOCS,80
3,TPF PACK ADC 5750 DOCS,80
3,ACELERAD BASIC PORTAL-SAAS-NV,79
3,ACELERADOR BASC PORTAL-CDU-NV,79
3,CDU LGT G. HOSPITALAR TRAD,79
3,FEEDZ 3 MOD PACK 25 COL,79
3,FEEDZ 3 MOD PACK 25 COL EXCED,79
3,FEEDZ 3 MOD PACK 500 COL EXCED,79
3,FLOW COMPRAS 500 BY XPLANNING,79
3,SD.WN01.CsU,79
3,SMS ORDEM DE SERVICO WT,79
3,TOTVS PIX COBRANCA,79
3,TOTVS YMS 1-3 IDS,79
3,TX ADESAO-SMART ANALYTICS 05,79
3,A.R CORPORATIVO RB1.3 TABELA A,78
3,AR SLA PREMIUM,78
3,E.T CORPORATIVO RB1.3 TABELA A,78
3,ID APP COMEX COMP DO 1 AO 15,78
3,REN.PRIMERA WKS BUS SERVER,78
3,SMS CORP TOTVS SAUDE RB2,78
3,SMS TOTVS TEC DEVELOP,78
3,TPF CREDITO SOB CONSUMO,78
3,TPF CUSTODIA HISTORICO,78
3,1004.4 AUTOATENDIMENTO BY ZF,77
3,A.R.  PROT. CONTABIL    TR/LIG,77
3,CDU TOTVS SERIE3 SERVICOS TRAD,77
3,CLOUDIAAS BACKUPGB 30DIA 2X-M,77
3,CONSINCO MOD. PRODUCAO CDU,77
3,CONSINCO MODULO PRODUCAO SMS,77
3,CONSINCO SELF PAYMENT CDU,77
3,CONSINCO SELF PAYMENT SMS,77
3,HORAS INSPECAO II WINTHOR,77
3,ID TOTVS ANALYTICS - 11º AO 30,77
3,INT.MKTP BY LEXOS CORPORATE +,77
3,INT.MKTP BY LEXOS SOBCONS/COR+,77
3,MINHAS COMPRAS 1 A 15 LOJAS,77
3,SLA ADVANCED DTS 24M,77
3,TOTVS SMART ANALYTICS - PACK 5,77
3,UPGRADE DE RELEASE PRT,77
3,012GASFSEN1YL,76
3,APP SEC DIG - ATE 25.000 ALUN,76
3,ATENDIMENTO PRIME RM PARA TAE,76
3,BA TRS - EXCEDENTE - ATE 23M,76
3,CDU LGT5 FRETE EMBARC TRAD,76
3,CONS SETUP HOSPEDAGEM TEF,76
3,ENTREGA,76
3,FEEDZ 2 MOD PACK 50 COL,76
3,FEEDZ 2 MOD PACK 50 COL EXCED,76
3,INT MOODLE BY WKW-ATE 15K AL,76
3,LB.WN06.CsA,76
3,MESA,76
3,SMS LGT5 FRETE EMBARC TRAD,76
3,USUARIO  TOTVS SMART ANALYTICS,76
3,ADD-ON DIP NO - ATE 2500 ALU,75
3,BALCAO,75
3,CARTAO,75
3,CLOUD COLAB NEO 500 DOC,75
3,CLOUDINT IAAS SOB PROJETO,75
3,CRM BX ADESAO BUSINESS,75
3,CRM BX CONECTOR BUSINESS 100K,75
3,CRM BX GOODATA BUSINESS 500MB,75
3,CRM BX PLATAFORMA BUSINES 4IDS,75
3,CRM BX PLATAFORMA BUSINES 5-20,75
3,FEEDZ 4 MOD PACK 25 COL UN,75
3,GESTAO DE CAIXA CORPORATE,75
3,ISV RT SQL CAL 2008 MVL Std,75
3,ISV RT SQL CAL 2008 Mnt MVL St,75
3,REN.WORKSITE SERVER,75
3,TREINAMENTO RECORRENTE 40 HR,75
3,WFN FINANCING CORPORATE CDU,75
3,ADESAO INTERA GOODDATAPRIVATE,74
3,APP TOTVS DEPART JURIDICO,74
3,CONSINCO MODULO COTACAO CDU,74
3,PAS APPSVR OPED LIC NAMEDUSER,74
3,PLATAFORMA TOTVS ANALYTICS - M,74
3,SERV ATEND CONTINUADO SPUB BH,74
3,TOTVS RH PEOPLE ANALYT 1 A 5,74
3,WMS CONECTOR 2000,74
3,CDU GEOSALES PARCEIRO PACK 1,73
3,CDU LGT AGRO G. AGRIC TRAD,73
3,FLOW COTACAO 500 BYXPLANNING,73
3,SAAS INTEL FISCAL ESOC PACK 10,73
3,SFA ANALYTICS TOTVS CRM 21A50,73
3,SFA PLATAF ENTERPRISE 21 A 50,73
3,SMS LGT AGRO G .AGRIC TRAD,73
3,SMS LGT JURIDICO TRAD,73
3,SUP IMPORTACAO WT,73
3,TOTVS CLOUD VPN,73
3,TOTVS IPAAS STANDARD,73
3,CDU COLAB NEO 2500 DOC,72
3,CDU PLANNING ADMIN ADICIONAL,72
3,CLOUD COLAB NEO 2500 DOC,72
3,CTREESVRDMINTELATE1000UENTPWIN,72
3,FEEDZ 3 MOD PACK 250 COL,72
3,FEEDZ 3 MOD PACK 250 COL EXCED,72
3,FLOW CADASTROS EZ4,72
3,PACOTE EAD ILIMITADO (WINTHOR),72
3,SMS CNPJ NOVA FILIAL,72
3,SMS COLAB NEO  2500 DOC,72
3,APP CAP AL -  ATE 5.000 ALUNOS,71
3,APP CLOCKIN RH-501 A 1000 FUNC,71
3,CDU LGT10 CRM CALL CENTER TRAD,71
3,CDU LGT5 QUALITY TRAD,71
3,CRYSTAL REPORT 8.0 MONO,71
3,FEEDZ 3 MOD PACK 500 COL UN,71
3,KIT MIDIA SQL STANDARD 2005,71
3,MNT SFW MISTERCHEF NET,71
3,PORTALB2B 3.6M - 6M BY AGILE,71
3,SMS LGT10 CRM CALL CENTER TRAD,71
3,SMS LGT5 QUALITY TRAD,71
3,TOTVS CRM SFA ADESAO,71
3,TOTVS RH ATS PACK 10 POSICOES,71
3,ADD-ON DIP NO - ATE 1000 ALU,70
3,AHGORA MULTI - EXCEDENTE,70
3,FEEDZ 1 MOD PACK 50 COL,70
3,ID FLUIG STANDARD,70
3,SD.WN01.Mnt,70
3,SETUP TPI,70
3,SQLCALRT12MVL,70
3,ADESAO ADMISSAO DIGITAL G,69
3,APP SEC DIG - ATE 10.000 ALUN,69
3,ARREND E LOCACOES CORPORATE,69
3,CDU LGT G. PLANO SAUDE TRAD,69
3,CDU LGT10 G. HOSPITALAR TRAD,69
3,CDU S1 SAUDE ESPEC ADIC - TRAD,69
3,E-LEARNING CENTER  36M,69
3,FEEDZ 2 MOD PACK 50 COL UN,69
3,GMV B2B 3.6M A 6.0M BY AGILE,69
3,IAAS-TCWIN-2VCPU-8VRAM-M,69
3,PLAT GOODDATA - PROFESSIONAL,69
3,VELTI PONTO,69
3,ADESAO INTERA FLUIG PRIVATE,68
3,CDU LGT10 ORIGINACAO GRAOS TRA,68
3,DC.Dese.Cus,68
3,FEEDZ 1 MOD PACK 25 COL,68
3,FEEDZ 1 MOD PACK 25 COL EXCED,68
3,ISV RT SQL Svr Std 2008 MVL,68
3,ISV RT SQL Svr Std 2008 Mnt MV,68
3,SMS LGT10 ORIGINACAO GRAOS TRA,68
3,TOTVS AGENDAMENTOS EXCED PACK,68
3,TOTVS CRM MASTER,68
3,TOTVS YMS EXCEDENTE ENTRADAS,68
3,FEEDZ 3 MOD PACK 50 COL UN,67
3,PDVMOB BY EASY MOB - ADESAO,67
3,PLATAFORMA TOTVS ANALYTICS - P,67
3,RB.WN01.CsU,67
3,SAAS INTEL FISCAL ESOC PACK 5,67
3,SMS ADM. SIST. HOSP. WEB,67
3,SMS CENTRAL DE AGENDAMENTO WEB,67
3,SMS FATURAMENTO HOSPITALAR WEB,67
3,SMS PRONTUaRIO ELETRONICO WEB,67
3,SMS TESOURARIA HOSPITALAR WEB,67
3,SUPORTE USUARIO WINTHOR SP,67
3,TPF CNPJ MONITOR NFSE,67
3,ASP TOTVS SMART MOBILE PACK50,66
3,CDU GESTaO DA QUALIDADE,66
3,CDU LGT JURIDICO TRAD,66
3,CDU TOTVS SMARTMOBILE PACK 50,66
3,CDU WEB DESK WORK FLOW,66
3,CDU WEBDESK,66
3,CLOUD COLAB NEO 25000 DOC,66
3,E.T.  PROT. CONTABIL    TR/LIG,66
3,FEEDZ 1 MOD PACK 50 COL EXCED,66
3,ID CORP DEDIC: DO 1001 A 3000,66
3,INTERA GE PROTHEUS 12.1.33,66
3,SMS CORP TOTVS EDUCAC. 1.0 TB,66
3,SMS TOTVS SMARTMOBILE PACK 50,66
3,SQLSVRSTRT12MVL1CLT,66
3,WFN FINANCING STANDARD,66
3,APP TCRM SFA ENT VEN 1 A 50,65
3,BM CHEF CX COMPL PAF ECF,65
3,LICENCA USUARIO TEMPORARIO,65
3,SMS  WEB DESK WORK FLOW,65
3,SMS CORP TOTVS  EDUCACIO 1.5,65
3,SMS WEBDESK,65
3,WINSVR12DVCCAL,65
3,CDU LGT10 FRETE EMBARC TRAD,64
3,FEEDZ 4 MOD PACK 50 COL UN,64
3,HORAS EXCEDENTE IMPLANTACAO,64
3,INFRA ESTRUTURA ASP,64
3,SMS CORP TOTVS DIST/LOG RB1.4,64
3,SMS LGT10 FRETE EMBARC TRAD,64
3,SQLSVRSTD2017MIDIA DIGITAL,64
3,TOTVS CRM PROMOTER,64
3,CDU COLAB NEO 5000 DOC,63
3,CDU GEOSALES PARCEIRO PACK 5,63
3,CLOUD FLUIG PROD E TESTE SUP,63
3,CONV BY WKW PACK ADD 1K ALUNOS,63
3,FEEDZ 3 MOD PACK 250 COL UN,63
3,FUSION 1 ANO	,63
3,LICENCA CNPJ NOVA FILIAL,63
3,PRIME GOLD RHODIUM RM,63
3,SMS COLAB NEO  5000 DOC,63
3,SMS GEOSALES PARCEIRO PACK 5,63
3,SMS NOTA FISCAL ELETRONICA,63
3,SMS USUARIO WMS WT,63
3,TEF EXPRESS HOSP. CORPORATIVO,63
3,TOTVS CLOUD ADICIONAL PRIME,63
3,TOTVS RH ADMIS DIG 1 A 15 SUP,63
3,TOTVS RH ADMIS DIG 101A300 SUP,63
3,TOTVS RH ADMIS DIG 16 A 25 SUP,63
3,TOTVS RH ADMIS DIG 26 A 50 SUP,63
3,TOTVS RH ADMIS DIG 301A500 SUP,63
3,TOTVS RH ADMIS DIG 51 A 100SUP,63
3,TPF PACK ADC SOB PROJETO,63
3,TPF PACK SOB PROJETO,63
3,TRANS DOC ELET TSS 50000ANO 36,63
3,USUARIO WMS WT,63
3,VPN IMEDIADATA,63
3,APP TCRM SFA ENT MAN 1 A 200,62
3,CONSINCO WMS MOBILE SUBSC,62
3,SAAS - TOTALBUS,62
3,SQL SVR STD 2019 MNT - RUNTIME,62
3,TOTVS ADESAO PEOPLE ANALYTICS,62
3,TOTVS TRANSMITE 100 NFS,62
3,CD PACK (MIDIA),61
3,CONSINCO MODULO COTACAO SMS,61
3,LICENCA MODULO AUTOSERVICO,61
3,MENSAL ATE 1.000 CONSULTAS/MES,61
3,SMS  GESTaO DA QUALIDADE,61
3,SMS AUTOSERVICO,61
3,SMS FERIAS E RESCISOES HR,61
3,SMS FOLHA DE PAGAMENTO HR,61
3,SMS LGT5 WMS TRAD,61
3,SST BY NG MAIS DE 5001 VIDAS,61
3,ADM DIG COM INT DE 101 A 300,60
3,AHG GER. EXCEDENTE - BILLING,60
3,APP AGEND. TERC 1-100 IDS,60
3,APP LIC SURIC PACK 10,60
3,APP MEU CHECKLIST EXEC 16 A 50,60
3,CLOUDINT TSS ADICIONAL,60
3,CONSINCO MÓDULO CT-E CDU,60
3,ID FLUIG > 1001º,60
3,PACK TOTVS AUDITOR NFE 1500,60
3,SMS CORP TOTVS EDUCAC. 1.0 TE,60
3,SMS DATAVIEWER 3.0 EMS2,60
3,SS JUR DEPTO ATUAL INDICES REC,60
3,TOTVS INTERA C&P,60
3,TOTVS TEC DEVELOP,60
3,TPF PACK 2300 DOCS,60
3,TPF PACK ADC 2300 DOCS,60
3,ADESAO INTERA FLUIG PRIME,59
3,CDU LGT5 TMS TRAD,59
3,CLOUD IAAS 24M,59
3,FEEDZ 1 MOD PACK 250 COL,59
3,FEEDZ 1 MOD PACK 250 COL EXCED,59
3,ID INTERA DO 16 AO 30 ID,59
3,LICENCA ORDEM DE SERVICO WT,59
3,LINUX ENT SRV STD SUPPORT 1YEA,59
3,SLA ADVANCED PRT 36M,59
3,SMS LGT5 TMS TRAD,59
3,SQL CAL RT 2005 MVL STD,59
3,SQLSSRT8R2MV1P,59
3,APP CAP AL - ATE 50.000 ALUN,58
3,E-LEA TOTVS DIST E VAR ATE 10,58
3,ID PROGRESS 16 A 30,58
3,PRODUTO AMS - PONTUAL,58
3,SAAS INTEL FISCAL ESOC PACK 1,58
3,SFA INTEGRACAO TOTVSCRM 1A20,58
3,SFA INTEGRACAO TOTVSCRM 21A50,58
3,SMS SISJURI,58
3,TOTVS CRM CREATOR,58
3,TOTVS INTERA FIELD SERVICE,58
3,TOTVS PAGTO CARTAO 20M,58
3,TOTVS PAGTO CARTAO CNPJS CONT,58
3,TOTVS RH ATS PACK 3 VAGAS,58
3,TPC PACK 1K TRANS ATE 10 PACKS,58
3,ASFU ATUAL/SUP ORACLE 11G STD,57
3,CDU DATAVIEWER 3.0 EMS2,57
3,CLOUD COLAB NEO 5000 DOC,57
3,CRMBX PLATAFORMA BUSINES 21-50,57
3,FI.RN01.Mnt,57
3,ID APP LEGAL DESK 251 A 500,57
3,MNT MOBILE BY NG 31A50 ID,57
3,RB.WN01.Mnt,57
3,SMS COLAB NEO  25000 DOC,57
3,SMS CORP TOTVS OPLS 1.0 TE,57
3,SMS USUARIO CRM WT,57
3,USUARIO CRM WT,57
3,APP MEU CHECKLIST EXE 51 A 100,56
3,ASFU Oracle  11G Std One Proc,56
3,BSO G. COMPATIBILIZACAO N4 RM,56
3,CDU COLAB NEO 25000 DOC,56
3,FEEDZ 4 MOD PACK 500 COL,56
3,FEEDZ 4 MOD PACK 500 COL EXC,56
3,FEEDZ 4 MOD PACK 500 COL UN,56
3,PORTALB2B 6M - 12M BY AGILE,56
3,PRIME GOLD RHODIUM PRT,56
3,SLA GARANTIA ESTEN DATAS HCM,56
3,SQL CAL 2019 DVC MNT RUNTIME,56
3,T. CLOUD WINTHOR 40 A 69 CONEX,56
3,TRANS DOC ELET TSS 5000ANO 36M,56
3,ACELERAD AVANCAD PORT-SAAS-NV,55
3,ACELERAD AVANCAD PORTAL-CDU-NV,55
3,AR TOTVS CORP ENS SUPERIOR,55
3,CDU FERIAS E RESCISOES HR,55
3,CDU FOLHA DE PAGAMENTO HR,55
3,CDU MYBI USUARIO DESENV,55
3,ET TOTVS CORP ENS SUPERIOR,55
3,GMV B2B 6.0M A 12.0M BY AGILE,55
3,HORAS MIGRACAO DE DADOS WT,55
3,IAAS-TCWIN-4VCPU-16VRAM-M,55
3,MONT DE AMBIENTE E ATIV GDI,55
3,PRIME GOLD DTS,55
3,SMS MYBI USUARIO DESENV,55
3,TOTVS RH ATS PACOTE 50 VAGAS,55
3,TOTVS SISCOSERV,55
3,TOTVS SISCOSERV CDU,55
3,TOTVS VAREJO DMS CDU 1 IDá,55
3,TOTVS VAREJO DMS SMS 1 IDá,55
3,ADESAO CAROL LABS,54
3,ADESAO COMPLEMENTAR MYBI,54
3,ADESAO TOTVS AGENDAMENTOS,54
3,C.D.U PROT. CONTABIL    AL/LIG,54
3,CDU TOTVS MES PACK 10 USUARIOS,54
3,CDU TOTVS MES PACK 5 USUARIOS,54
3,CTREESVRDMINTEL P/PROC ENTPWIN,54
3,LEGAL DATA CAP ANDAMENTOS REC,54
3,LOGIX ERP- MNT,54
3,PRIME GOLD RHODIUM DTS,54
3,SMS CONFIG. LAYOUT FISCAL EMS2,54
3,SMS TOTVS MES PACK 50 USUARIOS,54
3,SQL CAL RT 2005 MNT MVL STD,54
3,SUPORT INT.MKTP BY LEXOS PROT,54
3,TRAD/CORP GE PROT 12.1.17RETRO,54
3,1004.1 CARDAPIO BY ZERO FILA,53
3,APP EDUCONNECT 15K-25K ALUNOS,53
3,APP LIC SURIC PACK 50,53
3,ASP APP PROC&SOURC - PACK 5,53
3,CDU CORP GEST HOSP PART,53
3,FLUIG 1000 USUARIOS,53
3,HORA CONSULTORIA,53
3,ID APP LEGAL DESK 1 A 15,53
3,ID APP MANUT ATIV DO 16 AO 30,53
3,MS.MSDE.Csu,53
3,PONTO DE VENDA  POS ADM + 1ID,53
3,SMS CORP TOTVS EDUCAC. 1.0 TD,53
3,SQL SVR RT STD 2005 MVL,53
3,TOTVS TRANSMITE 50.000 NFS,53
3,APP CLOCKIN RH-1001 A 3000FUNC,52
3,CONTA FRANQUIA ATE30 LOJAS,52
3,CONVERSAS BY WKW-1K ALUNOS,52
3,E-LEARNING CENTER ATIVACAO,52
3,FEEDZ 2 MOD PACK 250 COL EXCED,52
3,PACK TOTVS COLABORACAO 50000,52
3,PDEVSTUDIOFOROE.LICNAMEDUSER,52
3,PEDIDO ADICIONAL AO PACK 1K,52
3,PRIME FABRICA PRT,52
3,SMS ATIVO FIXO EMS5,52
3,SMS BENEFICIOS SOCIAIS HR,52
3,SMS CONTAB. GERENCIAL EMS5,52
3,SMS CONTABILIDADE FISCAL EMS5,52
3,SMS CONTAS A PAGAR EMS5,52
3,SMS FLUXO DE CAIXA EMS5,52
3,SMS INTEL FISCAL PACK 5 CTR,52
3,TOTVS CONECTOR PACK 1K PEDIDOS,52
3,TOTVS YMS 4-10 IDS ,52
3,BA EXCED 100% - ATE 23M,51
3,BA EXCED 150% - ATE 23M,51
3,BA EXCED 200% - ATE 23M,51
3,CDU INTEL FISCAL PACK 5 CTR,51
3,PACK TOTVS INTEL FISCAL 5,51
3,SMS CAIXA E BANCOS EMS5,51
3,SMS LGT G.HOSPITALAR TRAD,51
3,SMS SISJURI PLUS TAB A,51
3,TOTVS INSIGHTS WMS PACK 10,51
3,VI.WN04.CsA,51
3,WORKS FLUIG PROFESSIONAL 288H,51
3,ADESAO PUBLIC FORM COMPLETO,50
3,ARREND E LOCACOES STANDARD,50
3,CDU CORPORAT. EDUCACIONAL 2.0,50
3,CDU INTEL FISCAL PACK 50 FIS,50
3,CDU LGT PLAN CONT ORCAM TRAD,50
3,CDU LGT5 WMS  TRAD,50
3,CDU MYBI USUARIO VIEWER,50
3,DIGTE PUBLIC FORM COMPLETO,50
3,FEEDZ 3 MOD PACK 25 COL UN,50
3,ID PROGRESS DEV STUDIO 1 A 15,50
3,PACK TOTVS COLABORACAO 25000,50
3,RB.WN01.CsA,50
3,RETRO - TRAD/CORP GE 12.1.2210,50
3,SAAS DIGTE TEMPLATES - G - NV,50
3,SMS INTEL FISCAL PACK 50 FIS,50
3,SMS MYBI USUARIO VIEWER,50
3,ADESAO DIGITAL WORKBYDIGTE BAS,49
3,APP AGRO - FITO - 1° AO 3° ID,49
3,CDU TOTVS COMEX EXPORTACAO,49
3,CRM BX GTA ENTERPRISE 2000MB,49
3,CRMBX CONECTOR ENTERPRISE 300K,49
3,DIGITAL WORK BY DIGTE BASICO,49
3,E-LEA TOTVS DIST E VAR ATE 05,49
3,HORA GERENCIA DE PROJETOS,49
3,MINHAS OS ATÉ 5 TÉCNICOS,49
3,SMS TOTVS COMEX EXPORTACAO,49
3,SQL SVR RT STD 2005 MNT,49
3,SUP MUD DE RZ/CNPJ,49
3,SUPORT INT.MKTP BY LEXOS WINTH,49
3,ADC 50 CONTRATOS ARRENDAMENTOS,48
3,AHGORA ROSTERING,48
3,APP CAP AL - ATE 2.500 ALUNOS,48
3,APP SYNCROS ATE 50000 DOCS,48
3,APP TOTVS MCRM EXECUTIVE,48
3,CDU CORP ADIC IMP.EXP  - TAB C,48
3,CDU SGE - FUNCIONAL,48
3,CDU SGE - GESTOR,48
3,CDU SGE - OPERACIONAL,48
3,CONSINCO ID VOICE PICK SMS,48
3,LICENCA MODULO LICITACAO WT,48
3,SETUP RENTAL APPLY,48
3,SMS LGT PLAN CONT ORCAM TRAD,48
3,SMS LICITACAO WT,48
3,SMS PONTO ELETRONICO HR,48
3,SMS PRIME SGE - FUNCIONAL,48
3,SMS PRIME SGE - GESTOR,48
3,SMS PRIME SGE - OPERACIONAL,48
3,TOTVS PMS- 301 A 400 UHS,48
3,TRANS DOC ELET TSS 1000ANO 24M,48
3,TREINAMENTO RECORRENTE 24 HR,48
3,TX ADESAO-PLATAFORMA-PROFESSIO,48
3,UPGRADECTREESRV 250P/500 WIN,48
3,BACKOFFICE RENTAL QUART,47
3,CA.Adic.CsU,47
3,CLDSTD COMB PROT LNX SQL 1-7,47
3,CLDSTD COMB PROT LNX SQL 11-30,47
3,CLDSTD COMB PROT LNX SQL 8-10,47
3,CONECTOR STANDARD SMS,47
3,ID APP LEGAL DESK 16 A 30,47
3,MNT GDI 3 USUARIO,47
3,SMS CENTRO CIRURGICO WEB,47
3,SMS CONTR. ESTOQUE HOSP WEB,47
3,SMS CONTR. INFECCAO HOSP. WEB,47
3,SMS CONTR. INTERNACAO WEB,47
3,SMS CORP TOTVS DIST/LOG RB2.4,47
3,SMS ENFERMAGEM WEB,47
3,SMS FARMACIA HOSPITALAR WEB,47
3,SMS GEST INDICADORES HOSP. WEB,47
3,SMS GUIA SAUDE 100.000 VIDAS,47
3,SMS MENSAL,47
3,SMS NUTRICAO HOSPITLAR WEB,47
3,SMS PRESCRICAO ELETRONICA WEB,47
3,SMS PRONTO ATENDIMENTO WEB,47
3,SQLCALRT12MNT,47
3,ADESAO APP BACKOFFICE,46
3,APP TOTVS AGEND. PLAN,46
3,BSO PROJETO PONTUAL,46
